;0_0;0_1;0_2;0_3;0_4;0_5;0_6;0_7;0_8;0_9;0_10;0_11;0_12;0_13;0_14;0_15;0_16;0_17;0_18;0_19;0_20;0_21;0_22;1_0;1_1;1_2;1_3;1_4;1_5;1_6;1_7;1_8;1_9;1_10;1_11;1_12;1_13;1_14;1_15;1_16;1_17;1_18;1_19;1_20;1_21;1_22;2_0;2_1;2_2;2_3;2_4;2_5;2_6;2_7;2_8;2_9;2_10;2_11;2_12;2_13;2_14;2_15;2_16;2_17;2_18;2_19;2_20;2_21;2_22;3_0;3_1;3_2;3_3;3_4;3_5;3_6;3_7;3_8;3_9;3_10;3_11;3_12;3_13;3_14;3_15;3_16;3_17;3_18;3_19;3_20;3_21;3_22;4_0;4_1;4_2;4_3;4_4;4_5;4_6;4_7;4_8;4_9;4_10;4_11;4_12;4_13;4_14;4_15;4_16;4_17;4_18;4_19;4_20;4_21;4_22;5_0;5_1;5_2;5_3;5_4;5_5;5_6;5_7;5_8;5_9;5_10;5_11;5_12;5_13;5_14;5_15;5_16;5_17;5_18;5_19;5_20;5_21;5_22;6_0;6_1;6_2;6_3;6_4;6_5;6_6;6_7;6_8;6_9;6_10;6_11;6_12;6_13;6_14;6_15;6_16;6_17;6_18;6_19;6_20;6_21;6_22;7_0;7_1;7_2;7_3;7_4;7_5;7_6;7_7;7_8;7_9;7_10;7_11;7_12;7_13;7_14;7_15;7_16;7_17;7_18;7_19;7_20;7_21;7_22;8_0;8_1;8_2;8_3;8_4;8_5;8_6;8_7;8_8;8_9;8_10;8_11;8_12;8_13;8_14;8_15;8_16;8_17;8_18;8_19;8_20;8_21;8_22;9_0;9_1;9_2;9_3;9_4;9_5;9_6;9_7;9_8;9_9;9_10;9_11;9_12;9_13;9_14;9_15;9_16;9_17;9_18;9_19;9_20;9_21;9_22;10_0;10_1;10_2;10_3;10_4;10_5;10_6;10_7;10_8;10_9;10_10;10_11;10_12;10_13;10_14;10_15;10_16;10_17;10_18;10_19;10_20;10_21;10_22;11_0;11_1;11_2;11_3;11_4;11_5;11_6;11_7;11_8;11_9;11_10;11_11;11_12;11_13;11_14;11_15;11_16;11_17;11_18;11_19;11_20;11_21;11_22;12_0;12_1;12_2;12_3;12_4;12_5;12_6;12_7;12_8;12_9;12_10;12_11;12_12;12_13;12_14;12_15;12_16;12_17;12_18;12_19;12_20;12_21;12_22;13_0;13_1;13_2;13_3;13_4;13_5;13_6;13_7;13_8;13_9;13_10;13_11;13_12;13_13;13_14;13_15;13_16;13_17;13_18;13_19;13_20;13_21;13_22;14_0;14_1;14_2;14_3;14_4;14_5;14_6;14_7;14_8;14_9;14_10;14_11;14_12;14_13;14_14;14_15;14_16;14_17;14_18;14_19;14_20;14_21;14_22;15_0;15_1;15_2;15_3;15_4;15_5;15_6;15_7;15_8;15_9;15_10;15_11;15_12;15_13;15_14;15_15;15_16;15_17;15_18;15_19;15_20;15_21;15_22;16_0;16_1;16_2;16_3;16_4;16_5;16_6;16_7;16_8;16_9;16_10;16_11;16_12;16_13;16_14;16_15;16_16;16_17;16_18;16_19;16_20;16_21;16_22;17_0;17_1;17_2;17_3;17_4;17_5;17_6;17_7;17_8;17_9;17_10;17_11;17_12;17_13;17_14;17_15;17_16;17_17;17_18;17_19;17_20;17_21;17_22;18_0;18_1;18_2;18_3;18_4;18_5;18_6;18_7;18_8;18_9;18_10;18_11;18_12;18_13;18_14;18_15;18_16;18_17;18_18;18_19;18_20;18_21;18_22;19_0;19_1;19_2;19_3;19_4;19_5;19_6;19_7;19_8;19_9;19_10;19_11;19_12;19_13;19_14;19_15;19_16;19_17;19_18;19_19;19_20;19_21;19_22;20_0;20_1;20_2;20_3;20_4;20_5;20_6;20_7;20_8;20_9;20_10;20_11;20_12;20_13;20_14;20_15;20_16;20_17;20_18;20_19;20_20;20_21;20_22;21_0;21_1;21_2;21_3;21_4;21_5;21_6;21_7;21_8;21_9;21_10;21_11;21_12;21_13;21_14;21_15;21_16;21_17;21_18;21_19;21_20;21_21;21_22;22_0;22_1;22_2;22_3;22_4;22_5;22_6;22_7;22_8;22_9;22_10;22_11;22_12;22_13;22_14;22_15;22_16;22_17;22_18;22_19;22_20;22_21;22_22
39;2696;802;185;1899;1532;220;38;500;92;672;1096;1369;6;0;0;27;311;58;0;0;6;94;130;728;223;41;502;331;48;10;124;23;177;259;340;4;0;0;12;7;16;0;0;4;12;51;144;42;13;77;75;7;2;21;5;27;50;58;1;0;0;3;39;2;0;0;0;3;10;2256;642;127;1660;1464;145;17;416;52;727;876;1145;6;0;0;18;351;54;0;0;8;100;77;1812;507;102;1412;1106;132;12;349;52;514;745;988;7;0;0;3;187;38;0;0;4;76;36;287;93;15;198;145;17;6;53;13;71;103;149;0;0;0;6;5;3;0;0;0;15;24;30;4;2;25;19;2;0;4;3;5;13;11;0;0;0;0;0;1;0;0;0;2;0;519;177;22;421;335;31;5;141;15;207;238;310;1;0;0;0;47;22;0;0;0;24;5;85;29;7;80;57;6;2;31;2;29;38;65;0;0;0;0;0;1;0;0;0;4;0;1046;309;51;784;679;66;14;200;32;355;432;512;3;0;0;6;213;21;0;0;3;46;28;1136;306;97;792;587;82;13;167;32;249;401;474;4;0;0;15;125;21;0;0;5;30;62;1707;556;89;1373;1058;120;16;371;54;524;712;912;6;0;0;6;179;38;0;0;1;69;49;38;18;3;47;27;5;0;7;2;16;21;31;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;792;0;0;0;0;0;0;102;15;5;72;66;5;0;19;3;33;47;44;0;0;0;0;39;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;138;49;0;97;89;8;2;44;4;55;39;69;0;0;0;0;0;0;0;0;1;11;1;24;6;2;24;17;2;1;6;1;12;10;15;0;0;0;21;0;2;0;0;0;0;27
89;10613;4727;228;4933;3207;1257;193;2027;72;1922;4517;3601;151;1;0;28;0;174;0;0;0;240;0;5110;2228;96;2171;1345;606;80;992;36;866;1968;1643;70;2;0;10;0;86;0;0;0;100;0;227;111;22;131;83;42;8;71;0;42;104;90;5;0;0;1;0;0;0;0;0;4;0;5489;2577;96;2840;2016;627;117;1336;37;1134;2416;2034;88;1;0;10;0;83;0;0;0;169;0;3597;1607;71;1889;1198;369;66;817;38;788;1676;1369;62;3;0;4;0;44;0;0;0;115;0;1221;569;34;573;308;187;14;277;15;190;522;432;27;0;0;6;0;19;0;0;0;18;0;238;103;3;166;104;17;12;73;2;43;117;82;7;0;0;0;0;1;0;0;0;10;0;2284;981;49;1245;811;308;45;595;20;468;1068;800;41;0;0;3;0;27;0;0;0;94;0;127;50;6;62;59;16;1;27;2;27;48;47;1;0;0;1;0;1;0;0;0;2;0;2235;1030;31;1211;857;220;53;534;31;574;977;794;52;0;0;8;0;31;0;0;0;66;0;4886;2154;84;2428;1354;545;86;937;25;872;1895;1565;66;0;0;19;0;73;0;0;0;106;0;3736;1759;63;1971;1368;454;77;930;35;782;1704;1276;66;0;0;5;0;60;0;0;0;95;0;308;144;11;190;135;39;3;78;3;65;140;119;6;0;0;0;0;4;0;0;0;4;0;15;3;2;4;2;2;1;2;1;5;2;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;9;0;10;11;2;0;3;0;5;10;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;57;0;106;52;16;6;36;2;34;74;49;1;0;0;0;0;4;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;292;150;8;159;101;40;4;50;0;60;122;89;0;0;0;0;0;4;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
85;1456;483;34;728;670;107;4;236;30;340;574;551;17;0;0;0;0;2;0;0;0;99;0;590;152;8;239;178;33;1;83;9;93;165;182;6;0;0;0;0;1;0;0;0;32;0;85;21;3;28;29;5;0;13;0;15;25;22;0;0;0;0;0;0;0;0;0;6;0;1047;355;23;543;608;81;0;179;25;255;393;371;16;0;0;0;0;1;0;0;0;51;0;969;307;24;485;378;74;1;155;15;188;413;332;15;0;0;0;0;0;0;0;0;41;0;126;42;4;69;52;7;1;12;4;22;62;41;1;0;0;0;0;0;0;0;0;7;0;19;5;0;13;11;1;0;6;0;4;7;3;0;0;0;0;0;0;0;0;0;2;0;435;163;9;222;208;30;1;93;12;92;175;157;9;0;0;0;0;0;0;0;0;32;0;49;14;0;23;29;4;0;4;1;10;19;16;0;0;0;0;0;0;0;0;0;4;0;431;155;4;219;253;25;0;80;6;128;166;154;4;0;0;0;0;0;0;0;0;9;0;797;248;20;429;294;44;1;90;9;151;231;228;7;0;0;0;0;0;0;0;0;47;0;665;209;16;420;389;57;1;116;20;154;257;248;4;0;0;0;0;5;0;0;0;61;0;80;33;1;43;42;7;1;27;2;27;31;32;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;6;7;0;0;4;0;2;4;8;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;27;3;50;47;5;0;9;3;29;30;42;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
90;9978;3346;296;3872;2611;735;167;1251;118;3645;3699;1041;169;5;0;78;0;137;0;0;0;374;0;3774;1195;90;1335;897;253;56;423;41;1285;1225;355;45;3;0;30;0;43;0;0;0;110;0;325;95;25;119;74;27;13;31;7;113;109;30;7;0;0;0;0;5;0;0;0;8;0;4589;1588;129;1846;1308;335;97;609;58;1626;1730;451;92;1;0;29;0;60;0;0;0;193;0;3101;1111;93;1313;764;209;66;427;39;1159;1208;335;46;1;0;21;0;24;0;0;0;115;0;722;230;18;240;141;51;8;85;7;243;232;67;15;1;0;0;0;13;0;0;0;16;0;166;46;6;83;48;11;11;26;1;41;73;7;5;0;0;0;0;0;0;0;0;5;0;1439;516;40;554;412;95;20;211;11;601;575;145;26;0;0;19;0;22;0;0;0;51;0;261;78;6;98;93;15;3;41;5;101;99;41;1;0;0;0;0;6;0;0;0;2;0;4223;1448;92;1684;1129;279;61;532;38;1518;1539;459;64;2;0;34;0;49;0;0;0;203;0;4454;1405;151;1753;1031;282;77;516;61;1355;1511;402;72;2;0;42;0;71;0;0;0;155;0;1525;498;40;680;490;75;21;227;19;600;595;165;23;0;0;2;0;19;0;0;0;80;0;229;87;10;86;63;16;5;35;2;82;118;25;4;1;0;4;0;2;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;11;0;20;14;0;0;19;2;14;31;4;0;0;0;15;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;48;12;56;43;13;0;15;3;67;60;12;1;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;311;94;11;79;57;19;6;23;4;87;104;21;3;0;0;0;0;2;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111;9960;4317;260;5744;4583;759;255;2250;202;2884;4373;4232;235;0;0;23;0;102;0;0;0;91;0;5046;2134;104;2635;2014;323;122;975;82;1234;1981;1917;107;0;0;11;0;53;0;0;0;40;0;387;154;18;174;174;17;13;75;7;113;146;129;2;0;0;2;0;6;0;0;0;2;0;6383;2776;126;3941;3236;432;129;1402;116;1873;2702;2583;159;0;0;16;0;77;0;0;0;52;0;5058;2179;125;3125;2147;322;119;1053;85;1398;2303;2085;112;0;0;18;0;55;0;0;0;40;0;815;336;13;359;282;83;12;144;20;211;310;313;16;0;0;5;0;0;0;0;0;10;0;213;84;2;141;94;13;9;55;1;58;114;62;5;0;0;0;0;0;0;0;0;2;0;2452;1118;65;1531;1310;179;47;646;60;755;1126;1059;54;0;0;6;0;15;0;0;0;12;0;260;119;14;146;148;21;13;48;6;84;117;121;5;0;0;0;0;0;0;0;0;0;0;2940;1381;68;1802;1526;204;99;681;50;923;1307;1232;58;0;0;10;0;24;0;0;0;19;0;5202;2300;147;3093;2111;326;106;994;104;1290;1975;1892;104;0;0;5;0;61;0;0;0;51;0;5127;2369;127;3170;2615;367;149;1163;114;1570;2261;2162;124;0;0;20;0;51;0;0;0;50;0;501;236;14;288;251;34;14;124;10;170;196;240;6;0;0;1;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;5;0;5;14;0;0;0;0;4;5;14;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156;99;1;111;84;19;4;36;6;51;87;86;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;24;0;48;41;2;2;22;4;28;32;43;2;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
114;3330;825;110;1570;1143;344;46;448;43;508;1281;1042;63;0;0;5;0;16;0;0;0;65;0;931;255;21;386;270;68;10;120;13;137;321;277;17;0;0;0;0;6;0;0;0;2;0;104;31;14;55;26;7;1;26;3;23;47;40;4;0;0;0;0;1;0;0;0;1;0;1971;585;41;998;784;165;28;318;29;345;810;626;32;0;0;9;0;15;0;0;0;9;0;1272;354;44;652;438;108;17;196;15;247;558;410;17;0;0;3;0;1;0;0;0;9;0;315;80;14;144;91;27;3;48;5;63;138;90;10;0;0;2;0;4;0;0;0;1;0;134;25;3;65;34;5;6;9;1;19;50;38;2;0;0;0;0;0;0;0;0;0;0;477;154;15;238;202;58;2;84;3;105;232;163;6;0;0;3;0;0;0;0;0;5;0;60;22;2;30;29;6;0;10;0;16;28;26;3;0;0;0;0;0;0;0;0;1;0;759;180;50;375;257;80;25;138;8;187;365;234;4;0;0;0;0;3;0;0;0;3;0;1707;481;67;827;502;139;26;196;22;236;557;454;26;0;0;0;0;10;0;0;0;14;0;1089;317;31;609;471;110;15;208;16;221;452;320;21;0;0;0;0;3;0;0;0;5;0;102;31;1;60;51;16;1;28;2;30;58;35;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;10;0;11;13;2;0;2;0;0;15;6;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;11;4;24;12;6;1;12;0;13;20;19;2;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;7;1;17;3;7;0;1;0;5;21;14;0;0;0;0;0;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
115;3497;1207;168;1980;1389;243;17;604;24;695;1599;1239;31;1;0;26;0;32;0;0;0;95;0;1343;404;49;605;405;79;7;179;7;214;535;383;12;0;0;12;0;12;0;0;0;26;0;208;60;14;83;58;12;0;25;2;26;83;55;1;0;0;0;0;0;0;0;0;8;0;2351;836;104;1483;1146;147;14;445;29;609;1099;828;19;2;0;0;0;19;0;0;0;36;0;1731;575;71;1185;720;99;5;327;14;409;880;643;22;1;0;12;0;20;0;0;0;32;0;322;102;16;188;106;23;0;51;2;55;155;105;3;0;0;0;0;2;0;0;0;8;0;30;10;0;17;15;3;1;6;0;9;14;5;0;0;0;0;0;1;0;0;0;0;0;728;292;29;491;356;54;1;156;5;173;350;298;8;1;0;0;0;11;0;0;0;15;0;57;21;2;51;38;4;1;13;1;12;23;26;0;0;0;0;0;0;0;0;0;2;0;942;303;36;663;596;47;7;184;10;294;457;324;11;0;0;4;0;24;0;0;0;16;0;1886;646;98;1113;651;104;7;266;15;342;697;554;19;0;0;15;0;6;0;0;0;28;0;1451;474;62;970;737;83;10;343;18;393;729;581;15;1;0;0;0;18;0;0;0;30;0;99;39;3;72;58;9;0;20;2;30;51;43;3;0;0;8;0;5;0;0;0;3;0;5;0;0;11;8;0;0;1;0;6;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;12;0;0;8;0;0;0;0;0;7;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;21;2;54;30;8;0;13;1;31;36;27;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;24;5;31;24;6;0;10;1;13;26;16;0;0;0;0;0;2;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
116;5022;2074;64;2359;1990;389;18;1217;69;778;1870;1600;223;0;0;6;0;50;0;0;0;18;0;2418;851;33;942;786;155;5;435;12;306;726;669;98;0;0;1;0;12;0;0;0;8;0;126;43;18;30;28;13;0;19;0;9;17;30;7;0;0;0;0;0;0;0;0;8;0;3460;1384;30;1598;1457;230;9;835;58;512;1202;984;141;0;0;0;0;42;0;0;0;2;0;2636;1088;56;1292;960;184;9;629;23;419;1026;890;94;0;0;1;0;16;0;0;0;14;0;428;147;5;175;132;43;1;82;6;43;153;113;18;0;0;1;0;10;0;0;0;2;0;36;12;0;12;14;0;0;11;0;6;15;4;2;0;0;0;0;0;0;0;0;0;0;1643;699;57;813;756;163;6;498;24;284;652;558;60;0;0;0;0;10;0;0;0;12;0;147;78;2;58;75;19;0;40;5;14;64;49;6;0;0;0;0;0;0;0;0;0;0;884;442;24;453;412;49;3;218;26;150;322;271;34;0;0;0;0;2;0;0;0;4;0;2463;964;27;1143;743;139;6;497;42;317;719;608;90;0;0;1;0;32;0;0;0;4;0;1902;800;7;988;878;139;5;489;20;332;713;595;78;0;0;0;0;24;0;0;0;2;0;285;149;2;121;135;16;1;80;9;54;118;83;24;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;36;0;56;40;2;0;24;4;12;24;26;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;6;0;8;3;10;0;10;0;1;6;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
117;3692;1537;128;2012;1851;113;76;790;70;1064;1269;1750;118;4;0;0;125;2;0;0;0;363;0;1456;551;36;598;536;39;26;250;28;311;397;526;43;1;0;0;34;2;0;0;0;64;0;134;59;9;61;61;3;2;20;0;24;35;49;2;2;0;0;8;0;0;0;0;7;0;2737;1144;108;1554;1628;101;64;627;83;825;953;1220;87;10;0;0;41;2;0;0;0;181;0;2451;1007;87;1489;1241;75;57;584;69;741;959;1193;69;7;0;0;56;2;0;0;0;179;0;135;59;1;79;58;10;4;32;7;38;49;63;7;0;0;0;6;0;0;0;0;2;0;106;59;2;62;35;2;5;13;6;20;46;43;5;0;0;0;0;0;0;0;0;4;0;1014;430;22;553;609;27;14;250;29;329;389;515;36;3;0;0;7;2;0;0;0;68;0;116;47;2;64;89;3;3;27;8;30;48;58;5;0;0;0;0;0;0;0;0;7;0;1586;620;47;937;1013;49;43;460;41;588;622;786;76;3;0;0;24;0;0;0;0;145;0;1776;688;44;1080;752;46;44;324;37;441;520;651;41;3;0;0;66;2;0;0;0;143;0;2077;850;62;1195;1115;72;53;467;55;617;759;913;73;5;0;0;27;2;0;0;0;190;0;239;79;4;97;131;3;7;51;13;62;59;114;2;0;0;0;4;0;0;0;0;25;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;24;0;34;42;8;0;21;0;14;36;45;0;0;0;0;55;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;442;112;7;201;178;20;10;88;2;123;122;192;16;0;0;0;22;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125;2654;909;33;1750;1463;162;35;801;166;786;980;1241;103;0;0;0;0;26;0;0;0;26;0;1086;347;4;555;431;36;21;221;44;228;283;396;36;0;0;0;0;6;0;0;0;10;0;37;10;5;13;12;0;0;6;5;3;10;6;0;0;0;0;0;0;0;0;0;0;0;2250;795;28;1767;1568;106;34;757;141;668;824;1094;105;0;0;0;0;11;0;0;0;26;0;1924;617;24;1460;1025;100;25;564;93;500;758;953;65;0;0;0;0;15;0;0;0;13;0;176;58;0;97;67;12;1;28;7;37;55;60;2;0;0;0;0;1;0;0;0;6;0;42;12;2;43;17;1;4;7;5;10;14;13;3;0;0;0;0;2;0;0;0;0;0;885;306;12;603;625;73;8;304;79;259;358;448;36;0;0;0;0;3;0;0;0;8;0;215;75;8;111;156;19;3;60;17;65;75;92;7;0;0;0;0;5;0;0;0;0;0;924;298;15;655;691;58;18;271;86;333;369;462;32;0;0;0;0;11;0;0;0;2;0;1374;437;20;947;591;72;15;303;67;298;376;498;35;0;0;0;0;14;0;0;0;6;0;1690;555;27;1260;1099;93;28;592;121;552;696;770;76;1;0;0;0;9;0;0;0;24;0;166;65;1;130;112;14;5;68;20;55;70;80;7;0;0;0;0;2;0;0;0;3;0;5;0;0;1;4;0;0;2;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;13;0;39;23;0;0;9;2;13;11;12;5;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;11;0;8;2;0;0;3;1;2;4;5;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
